"","individual_article","targeted_words","frequencey","total_counts"
"745","..data.articles.Climate.Extremes.and.Compound.Hazards.in.a.Warming.World.pdf","change",173,11730
"746","..data.articles.Climate.influences.on.future.fire.severity_.a.synthesis.of.climate.fire.interactions.and.impacts.on.fire.regimes..high.severity.fire..and.forests.in.the.western.United.States.pdf","change",126,11730
"747","..data.articles.Climate..Environment..and.Disturbance.History.Govern.Resilience.of.Western.North.American.Forests.pdf","change",100,11730
"748","..data.articles.Coexisting.with.wildfire_.Achievements.and.challenges.for.a.radical.social.ecological.transformation.in.Catalonia..Spain..pdf","change",59,11730
"749","..data.articles.Comparison.of.Wildfire.Meteorology.and.Climate.at.the.Adriatic.Coast.and.Southeast.Australia.pdf","change",103,11730
"750","..data.articles.Consequences.of.climate.change.pdf","change",204,11730
"751","..data.articles.Considering.regeneration.failure.in.the.context.of.changing.climate.and.disturbance.regimes.in.western.North.America.pdf","change",82,11730
"752","..data.articles.Critical.Geoarchaeology_.From.Depositional.Processes.to.the.Sociopolitics.of.Earthen.Life.pdf","change",19,11730
"753","..data.articles.CURRENT.UNCERTAINTIES.IN.ASSESSING.AEROSOL.EFFECTS.ON.CLIMATE.pdf","change",114,11730
"754","..data.articles.Current.Wildland.Fire.Patterns.and.Challenges.in.Europe_.A.Synthesis.of.National.Perspectives.pdf","change",50,11730
"755","..data.articles.Degradation.and.Recovery.in.Changing.Forest.Landscapes_.A.Multiscale.Conceptual.Framework.pdf","change",78,11730
"756","..data.articles.Demographic.Transitions.and.Modernity.pdf","change",38,11730
"757","..data.articles.Denitrification..Anammox..and.N2.Production.in.Marine.Sediments.pdf","change",22,11730
"758","..data.articles.Designer.Ecosystems_.Incorporating.Design.Approaches.into.Applied.Ecology.pdf","change",30,11730
"759","..data.articles.Disturbance..Complexity..Scale_.New.Approaches.to.the.Study.of.Human.Environment.Interactions.pdf","change",7,11730
"760","..data.articles.Drought.and.Fire.in.the.Western.USA_.Is.Climate.Attribution.Enough_.pdf","change",65,11730
"761","..data.articles.Droughts..Wildfires..and.Forest.Carbon.Cycling_.A.Pantropical.Synthesis.pdf","change",83,11730
"762","..data.articles.Dry.Deposition.of.Atmospheric.Aerosols_.Approaches..Observations..and.Mechanisms.pdf","change",25,11730
"763","..data.articles.Ecological.Mechanisms.Underlying.Arthropod.Species.Diversity.in.Grasslands.pdf","change",11,11730
"764","..data.articles.Ecology.and.evolution.of.pine.life.histories.pdf","change",10,11730
"765","..data.articles.Ecology.and.long.term.history.of.fire.in.New.Zealand...Copy..2..pdf","change",42,11730
"766","..data.articles.Ecology.and.long.term.history.of.fire.in.New.Zealand...Copy.pdf","change",42,11730
"767","..data.articles.Ecology.and.long.term.history.of.fire.in.New.Zealand.pdf","change",42,11730
"768","..data.articles.Economic.drivers.of.global.fire.activity_.A.critical.review.using.the.DPSIR.framework.pdf","change",59,11730
"769","..data.articles.Ecosystem.Services.from.Tropical.Forests_.Review.of.Current.Science.pdf","change",118,11730
"770","..data.articles.Effects.of.Evolution..Ecology..and.Economy.on.Human.Diet_.Insights.from.Hunter.Gatherers.and.Other.Small.Scale.Societies.pdf","change",27,11730
"771","..data.articles.Environmental.Security.and.the.Anthropocene_.Law..Criminology..and.International.Relations.pdf","change",42,11730
"772","..data.articles.Ever.Since.Owen_.Changing.Perspectives.on.the.Early.Evolution.of.Tetrapods.pdf","change",28,11730
"773","..data.articles.Evolution.in.the.Anthropocene_.Informing.Governance.and.Policy.pdf","change",38,11730
"774","..data.articles.Evolutionary.Ecology.of.Fire.pdf","change",30,11730
"775","..data.articles.Evolutionary.Legacy.Effects.on.Ecosystems_.Biogeographic.Origins..Plant.Traits..and.Implications.for.Management.in.the.Era.of.Global.Change.pdf","change",72,11730
"776","..data.articles.Fire.in.Mediterranean.Climate.Ecosystems.A.Comparative.Overview.pdf","change",1,11730
"777","..data.articles.Fire.smart.management.of.forest.landscapes.in.the.Mediterranean.basin.under.global.change.pdf","change",59,11730
"778","..data.articles.Fire.vegetation.interactions.during.the.last.11.000.years.in.boreal.and.cold.temperate.forests.of.Fennoscandia.pdf","change",28,11730
"779","..data.articles.Fire.induced.deforestation.in.drought.prone.Mediterranean.forests_.drivers.and.unknowns.from.leaves.to.communities.pdf","change",81,11730
"780","..data.articles.Fire.vegetation.feedbacks.and.alternative.states_.common.mechanisms.of.temperate.forest.vulnerabilit.pdf","change",32,11730
"781","..data.articles.Fire.as.a.Fundamental.Ecological.Process_.Research.Advances.and.Frontiers.pdf","change",84,11730
"782","..data.articles.Fire.effects.on.soils_.the.human.dimension.pdf","change",39,11730
"783","..data.articles.Fire.in.the.Earth.System.pdf","change",16,11730
"784","..data.articles.Fire.performance.of.timber.review.for.use.in.wildland.urban.interfaces.pdf","change",7,11730
"785","..data.articles.Fire..grazing.and.the.evolution.of.New.Zealand.grasses.pdf","change",5,11730
"786","..data.articles.Fire..herbivores.and.the.management.of.temperate.Eucalyptus.savanna.in.Tasmania_.Introducing.the.Beaufront.fire...mammalian.herbivore.field.experiment.pdf","change",14,11730
"787","..data.articles.Fires.and.rates.of.change.in.the.temperate.rainforests.of.northwestern.Patagonia.since...x223C.18.ka.pdf","change",102,11730
"788","..data.articles.Fires.in.the.Cenozoic_.a.late.flowering.of.flammable.ecosystems.pdf","change",29,11730
"789","..data.articles.firesincoastal.pdf","change",45,11730
"790","..data.articles.fourthbudget_supporting_research_reviewofclimatescience_developements_since_ippc_ar4.libre.pdf","change",904,11730
"791","..data.articles.G__Journals_Client.07_WF_18.5._Pagination_Tex_WF08187.dvi.pdf","change",236,11730
"792","..data.articles.Gender.in.African.Population.Research_.The.Fertility_Reproductive.Health.Example.pdf","change",30,11730
"793","..data.articles.Global.Biodiversity.Change_.The.Bad..the.Good..and.the.Unknown.pdf","change",205,11730
"794","..data.articles.Global.Biogeochemical.Cycling.of.Mercury_.A.Review.pdf","change",20,11730
"795","..data.articles.Global.Climate.Forcing.by.Criteria.Air.Pollutants.pdf","change",102,11730
"796","..data.articles.Global.Environmental.Change.and.Noncommunicable.Disease.Risks.pdf","change",121,11730
"797","..data.articles.Global.footprints.of.dansgaard.oeschger.oscillations.in.a.GCM.pdf","change",134,11730
"798","..data.articles.Global.State.of.Biodiversity.and.Loss.pdf","change",15,11730
"799","..data.articles.Global.Wildland.Fire.Management.Research.Needs.pdf","change",28,11730
"800","..data.articles.Have.plants.evolved.to.self.immolate_.pdf","change",10,11730
"801","..data.articles.Historical.pyrogeography.of.Texas..USA.pdf","change",14,11730
"802","..data.articles.Holocene.changes.in.fire.frequency.in.the.Daihai.Lake.region..north.central.China._.indications.and.implications.for.an.important.role.of.human.activity.pdf","change",61,11730
"803","..data.articles.How.Does.Fire.Suppression.Alter.the.Wildfire.Regime.A.Systematic.Review.pdf","change",54,11730
"804","..data.articles.How.Was.the.Australian.Flora.Assembled.Over.the.Last.65.Million.Years_.A.Molecular.Phylogenetic.Perspective.pdf","change",31,11730
"805","..data.articles.Human.caused.fire.occurrence.modelling.in.perspective_.a.review.pdf","change",27,11730
"806","..data.articles.Human.Appropriation.of.Net.Primary.Production_.Patterns..Trends..and.Planetary.Boundaries.pdf","change",70,11730
"807","..data.articles.Human.Impacts.in.Pine.Forests_.Past..Present..and.Future.pdf","change",64,11730
"808","..data.articles.Human.Pyrogeography_.A.New.Synergy.of.Fire..Climate.and.People.is.Reshaping.Ecosystems.across.the.Globe.pdf","change",68,11730
"809","..data.articles.Humans.and.fire_.Changing.relations.in.early.agricultural.and.built.environments.in.the.Zagros..Iran..Iraq.pdf","change",27,11730
"810","..data.articles.Integrating.Economic.Land.Use.and.Biophysical.Models.pdf","change",62,11730
"811","..data.articles.Interactions.Among.Invasive.Plants_.Lessons.from.Hawai.i.pdf","change",18,11730
"812","..data.articles.Invasiveness..Monitoring.and.Control.of.Hakea.sericea.A.Systematic.Review.pdf","change",15,11730
"813","..data.articles.Island.Biodiversity.in.the.Anthropocene.pdf","change",43,11730
"814","..data.articles.Justice.and.Future.Generations.pdf","change",19,11730
"815","..data.articles.Land.Use.and.Ecological.Change_.A.12.000.Year.History.pdf","change",132,11730
"816","..data.articles.Land.Use.and.Wildfire_.A.Review.of.Local.Interactions.and.Teleconnections.pdf","change",92,11730
"817","..data.articles.Landscape.Ecology.A.Helicopter.View.pdf","change",49,11730
"818","..data.articles.Late.glacial.and.Holocene.records.of.fire.and.vegetation.from.Cradle.Mountain.National.Park..Tasmania..Australia.pdf","change",34,11730
"819","..data.articles.Locally.Based..Regionally.Manifested..and.Globally.Relevant_.Indigenous.and.Local.Knowledge..Values..and.Practices.for.Nature.pdf","change",72,11730
"820","..data.articles.martin.2016.at.the.nexus.of.fire.water.and.society.pdf","change",30,11730
"821","..data.articles.Mechanisms.of.Fire.Seasonality.Effects.on.Plant.Populations.pdf","change",24,11730
"822","..data.articles.Mediterranean.Biomes_.Evolution.of.Their.Vegetation..Floras..and.Climate.pdf","change",19,11730
"823","..data.articles.Mid.Cretaceous.Hothouse.Climate.and.the.Expansion.of.Early.Angiosperms.pdf","change",43,11730
"824","..data.articles.Mobile.Worlds_.Choice.at.the.Intersection.of.Demographic.and.Environmental.Change.pdf","change",226,11730
"825","..data.articles.Mobilizing.the.past.to.shape.a.better.Anthropocene.pdf","change",53,11730
"826","..data.articles.Modelling.Human.Fire.Interactions.Combining.Alternative.Perspectives.and.Approaches.pdf","change",73,11730
"827","..data.articles.Multiple.Facets.of.Marine.Invertebrate.Conservation.Genomics.pdf","change",7,11730
"828","..data.articles.Museum.Genomics.pdf","change",35,11730
"829","..data.articles.Natural.population.die.offs_.causes.and.consequences.for.terrestrial.mammals.pdf","change",25,11730
"830","..data.articles.Nature.and.Climate.Effects.of.Individual.Tropospheric.Aerosol.Particles.pdf","change",30,11730
"831","..data.articles.Paleobiology.of.Herbivorous.Dinosaurs.pdf","change",36,11730
"832","..data.articles.Paleolithic.Archaeology.in.China.pdf","change",19,11730
"833","..data.articles.Peatlands.and.Global.Change_.Response.and.Resilience.pdf","change",72,11730
"834","..data.articles.Photorespiration.and.the.Evolution.of.C4.Photosynthesis.pdf","change",38,11730
"835","..data.articles.Plant.Evolution.and.Climate.Over.Geological.Timescales.pdf","change",49,11730
"836","..data.articles.Political.Theory.on.Climate.Change.pdf","change",138,11730
"837","..data.articles.Preindustrial.Human.Impacts.on.Global.and.Regional.Environment.pdf","change",101,11730
"838","..data.articles.Progress.in.Wilderness.Fire.Science.pdf","change",26,11730
"839","..data.articles.Promoting.Global.Population.Health.While.Constraining.the.Environmental.Footprint.pdf","change",109,11730
"840","..data.articles.psw_gtr247_01.pdf","change",168,11730
"841","..data.articles.pyrodiversity.is.the.coupling.of.biodiversity.and.fire.regimes.in.food.webs.pdf","change",17,11730
"842","..data.articles.Pyrodiversity.in.a.warming.world_.Research.challenges.and.opportunities.pdf","change",51,11730
"843","..data.articles.Pyrogeography.and.the.Global.Quest.for.Sustainable.Fire.Management.pdf","change",67,11730
"844","..data.articles.pyrosociality.pdf","change",34,11730
"845","..data.articles.Quaking.Aspen.in.the.Northern.Rockies.Retention.and.Restoration.pdf","change",21,11730
"846","..data.articles.Quaking.Aspen.in.the.Northern.Rockies.pdf","change",21,11730
"847","..data.articles.Recent.Advances.and.Remaining.Uncertainties.in.Resolving.pdf","change",91,11730
"848","..data.articles.Reconstruction.of.fire.regimes.through.integrated.paleoecological.proxy.data.and.ecological.modeling.pdf","change",58,11730
"849","..data.articles.Reducing.Emissions.from.Deforestation.and.Forest.Degradation.pdf","change",54,11730
"850","..data.articles.Regional.and.Global.Emissions.of.Air.Pollutants_.Recent.Trends.and.Future.Scenarios.pdf","change",58,11730
"851","..data.articles.Regulation.of.Seed.Germination.and.Seedling.Growth.by.Chemical.Signals.from.Burning.Vegetation.pdf","change",21,11730
"852","..data.articles.Representing.climate..disturbance..and.vegetation.interactions.in.landscape.models.pdf","change",78,11730
"853","..data.articles.Resprouting.as.a.key.functional.trait_.how.buds..protection.and.resources.drive.persistence.after.fire.pdf","change",20,11730
"854","..data.articles.Restoration.Ecology_.Interventionist.Approaches.for.Restoring.and.Maintaining.Ecosystem.Function.in.the.Face.of.Rapid.Environmental.Change.pdf","change",84,11730
"855","..data.articles.Review.of.driving.factors.for.land.degradation.and.restoration.based.on.IPBES.pdf","change",28,11730
"856","..data.articles.Reviewing.Fire..Climate..Deer..and.Foundation.Species.as.Drivers.of.Historically.Open.Oak.and.Pine.Forests.and.Transition.to.Closed.Forests.pdf","change",58,11730
"857","..data.articles.Revisiting.Wildland.Fire.Fuel.Quantification.Methods_.The.Challenge.of.Understanding.a.Dynamic..Biotic.Entity.pdf","change",14,11730
"858","..data.articles.Rewilding_.Science..Practice..and.Politics.pdf","change",23,11730
"859","..data.articles.roos.et.al.2016.living.on.a.flammable.planet.interdisciplinary.cross.scalar.and.varied.cultural.lessons.prospects.and.pdf","change",34,11730
"860","..data.articles.Shepherding.for.Wildfire.Adaptation.pdf","change",17,11730
"861","..data.articles.Soothsaying.DOM.pdf","change",49,11730
"862","..data.articles.Spatiotemporal.Data.Mining.Problems.and.Methods.pdf","change",48,11730
"863","..data.articles.Species.distribution.models.pdf","change",8,11730
"864","..data.articles.Supplementation.and.sustainable.grazing.systems.pdf","change",10,11730
"865","..data.articles.targeted_words_plot.pdf","change",1,11730
"866","..data.articles.Terrestrial.Vegetation.in.the.Coupled.Human.Earth.System_.Contributions.of.Remote.Sensing.pdf","change",72,11730
"867","..data.articles.The.biogeochemical.consequences.of.late.Holocene.wildfires.in.three.subalpine.lakes.from.northern.Colorado.pdf","change",34,11730
"868","..data.articles.The.co.evolution.of.life.and.organics.on.earth_.Expansions.of.energy.harnessing.pdf","change",21,11730
"869","..data.articles.The.Concept.of.the.Anthropocene.pdf","change",74,11730
"870","..data.articles.The.current.state.of.CO2.flux.chamber.studies.in.the.Arctic.tundra.pdf","change",106,11730
"871","..data.articles.The.discovery.of.fire.by.humans.pdf","change",19,11730
"872","..data.articles.The.Early.Origins.of.Terrestrial.C4.Photosynthesis.pdf","change",38,11730
"873","..data.articles.The.Environmental.Reach.of.Asia.pdf","change",49,11730
"874","..data.articles.The.long.term.impacts.of.climate.and.fire.on.catchment.processes.and.aquatic.ecosystem.response.in.Tasmania..Australia.pdf","change",84,11730
"875","..data.articles.The.Politics.of.the.Anthropogenic.pdf","change",104,11730
"876","..data.articles.The.Pyrogenic.Carbon.Cycle.pdf","change",23,11730
"877","..data.articles.The.pyrohealth.transition_.how.combustion.emissions.have.shaped.health.through.human.history.pdf","change",22,11730
"878","..data.articles.The.Role.of.Behavior.in.the.Evolution.of.Spiders..Silks..and.Webs.pdf","change",6,11730
"879","..data.articles.The.scientific.value.of.fire.in.wilderness.pdf","change",15,11730
"880","..data.articles.Tools.for.Assessing.the.Impacts.of.Climate.Variability.and.Change.on.Wildfire.Regimes.in.Forests.pdf","change",82,11730
"881","..data.articles.total_counts_of_targeted_words.pdf","change",1,11730
"882","..data.articles.Traditional.fire.use..landscape.transition..and.the.legacies.of.social.theory.past.pdf","change",22,11730
"883","..data.articles.Traditional.Fire.Knowledge.pdf","change",48,11730
