"","individual_article","targeted_words","frequencey","total_counts"
"839","Promoting.Global.Population.Health.While.Constraining.the.Environmental.Footprint.pdf","change",109,11730
"840","psw_gtr247_01.pdf","change",168,11730
"841","pyrodiversity.is.the.coupling.of.biodiversity.and.fire.regimes.in.food.webs.pdf","change",17,11730
"842","Pyrodiversity.in.a.warming.world_.Research.challenges.and.opportunities.pdf","change",51,11730
"843","Pyrogeography.and.the.Global.Quest.for.Sustainable.Fire.Management.pdf","change",67,11730
"844","pyrosociality.pdf","change",34,11730
"845","Quaking.Aspen.in.the.Northern.Rockies.Retention.and.Restoration.pdf","change",21,11730
"846","Quaking.Aspen.in.the.Northern.Rockies.pdf","change",21,11730
"847","Recent.Advances.and.Remaining.Uncertainties.in.Resolving.pdf","change",91,11730
"848","Reconstruction.of.fire.regimes.through.integrated.paleoecological.proxy.data.and.ecological.modeling.pdf","change",58,11730
"849","Reducing.Emissions.from.Deforestation.and.Forest.Degradation.pdf","change",54,11730
"850","Regional.and.Global.Emissions.of.Air.Pollutants_.Recent.Trends.and.Future.Scenarios.pdf","change",58,11730
"851","Regulation.of.Seed.Germination.and.Seedling.Growth.by.Chemical.Signals.from.Burning.Vegetation.pdf","change",21,11730
"852","Representing.climate..disturbance..and.vegetation.interactions.in.landscape.models.pdf","change",78,11730
"853","Resprouting.as.a.key.functional.trait_.how.buds..protection.and.resources.drive.persistence.after.fire.pdf","change",20,11730
"854","Restoration.Ecology_.Interventionist.Approaches.for.Restoring.and.Maintaining.Ecosystem.Function.in.the.Face.of.Rapid.Environmental.Change.pdf","change",84,11730
"855","Review.of.driving.factors.for.land.degradation.and.restoration.based.on.IPBES.pdf","change",28,11730
"856","Reviewing.Fire..Climate..Deer..and.Foundation.Species.as.Drivers.of.Historically.Open.Oak.and.Pine.Forests.and.Transition.to.Closed.Forests.pdf","change",58,11730
"857","Revisiting.Wildland.Fire.Fuel.Quantification.Methods_.The.Challenge.of.Understanding.a.Dynamic..Biotic.Entity.pdf","change",14,11730
"858","Rewilding_.Science..Practice..and.Politics.pdf","change",23,11730
"859","roos.et.al.2016.living.on.a.flammable.planet.interdisciplinary.cross.scalar.and.varied.cultural.lessons.prospects.and.pdf","change",34,11730
"860","Shepherding.for.Wildfire.Adaptation.pdf","change",17,11730
"861","Soothsaying.DOM.pdf","change",49,11730
"862","Spatiotemporal.Data.Mining.Problems.and.Methods.pdf","change",48,11730
"863","Species.distribution.models.pdf","change",8,11730
"864","Supplementation.and.sustainable.grazing.systems.pdf","change",10,11730
"865","targeted_words_plot.pdf","change",1,11730
"866","Terrestrial.Vegetation.in.the.Coupled.Human.Earth.System_.Contributions.of.Remote.Sensing.pdf","change",72,11730
"867","The.biogeochemical.consequences.of.late.Holocene.wildfires.in.three.subalpine.lakes.from.northern.Colorado.pdf","change",34,11730
"868","The.co.evolution.of.life.and.organics.on.earth_.Expansions.of.energy.harnessing.pdf","change",21,11730
"869","The.Concept.of.the.Anthropocene.pdf","change",74,11730
"870","The.current.state.of.CO2.flux.chamber.studies.in.the.Arctic.tundra.pdf","change",106,11730
"871","The.discovery.of.fire.by.humans.pdf","change",19,11730
"872","The.Early.Origins.of.Terrestrial.C4.Photosynthesis.pdf","change",38,11730
"873","The.Environmental.Reach.of.Asia.pdf","change",49,11730
"874","The.long.term.impacts.of.climate.and.fire.on.catchment.processes.and.aquatic.ecosystem.response.in.Tasmania..Australia.pdf","change",84,11730
"875","The.Politics.of.the.Anthropogenic.pdf","change",104,11730
"876","The.Pyrogenic.Carbon.Cycle.pdf","change",23,11730
"877","The.pyrohealth.transition_.how.combustion.emissions.have.shaped.health.through.human.history.pdf","change",22,11730
"878","The.Role.of.Behavior.in.the.Evolution.of.Spiders..Silks..and.Webs.pdf","change",6,11730
"879","The.scientific.value.of.fire.in.wilderness.pdf","change",15,11730
"880","Tools.for.Assessing.the.Impacts.of.Climate.Variability.and.Change.on.Wildfire.Regimes.in.Forests.pdf","change",82,11730
"881","total_counts_of_targeted_words.pdf","change",1,11730
"882","Traditional.fire.use..landscape.transition..and.the.legacies.of.social.theory.past.pdf","change",22,11730
"883","Traditional.Fire.Knowledge.pdf","change",48,11730
"884","Transformative.Environmental.Governance.pdf","change",106,11730
"885","Transgressing.Time_.Archaeological.Evidence.in_of.the.Anthropocene.pdf","change",31,11730
"886","Tropical.Forests.in.the.Anthropocene.pdf","change",169,11730
"887","Understanding.Fire.Regimes.for.a.Better.Anthropocene.pdf","change",139,11730
"888","Understanding.the.long.term.impact.of.prescribed.burning.in.mediterranean.climate.biodiversity.hotspots..with.a.focus.on.south.western.Australia.pdf","change",21,11730
"889","Urbanism.and.Anthropogenic.Landscapes.pdf","change",16,11730
"890","Using.MODIS.data.to.analyse.post.fire.vegetation.recovery.in.Australian.eucalypt.forests.pdf","change",6,11730
"891","Vegetation.fires.in.the.Anthropocene.pdf","change",145,11730
"892","What.Limits.Trees.in.C4.Grasslands.and.Savannas_.pdf","change",36,11730
"893","Wildfire.Prediction.to.Inform.Fire.Management_.Statistical.Science.Challenges.pdf","change",35,11730
"894","Wildland.fire.risk.research.in.Canada.pdf","change",84,11730
"895","Will.landscape.fire.increase.in.the.future_.A.systems.approach.to.climate..fire..fuel..and.human.drivers.pdf","change",110,11730
"896","X12.000.Years.of.fire.regime.drivers.in.pdf","effect",5,5206
"897","X2022.12.30.NW.Biomes.to.Anthromes.Technical.Paper.pdf","effect",13,5206
"898","A.450.Million.Year.History.of.Fire.pdf","effect",3,5206
"899","A.new.Dead.Sea.pollen.record.reveals.the.last.glacial.paleoenvironment.of.the.southern.Levant.pdf","effect",12,5206
"900","A.Novel.Approach.to.Carrying.Capacity_.From.a.priori.Prescription.to.a.posteriori.Derivation.Based.on.Underlying.Mechanisms.and.Dynamics.pdf","effect",5,5206
"901","A.review.of.challenges.to.determining.and.demonstrating.efficiency.of.large.fire.management.pdf","effect",62,5206
"902","A.systematic.review.of.factors.affecting.wildlife.survival.during.rehabilitation.and.release.pdf","effect",42,5206
"903","A.review.of.study.methods.and.progress.on.hominid.use.of.fire.pdf","effect",0,5206
"904","Adaptation.Strategies.and.Approaches.for.Managing.Fire.in.a.Changing.Climate.pdf","effect",73,5206
"905","Aerosol.Impacts.on.Climate.and.Biogeochemistry.pdf","effect",69,5206
"906","An.Overview.of.Forest.Fire.Regimes.and.Their.Constitution.Basis.pdf","effect",5,5206
"907","Anthropology.and.the.Anthropocene_.Criticisms..Experiments..and.Collaborations.pdf","effect",18,5206
"908","archibald.2016.managing.the.human.component.of.fire.regimes.lessons.from.africa.pdf","effect",8,5206
"909","Assessing.Landscape.Vulnerability.to.Wildfire.in.the.USA.pdf","effect",59,5206
"910","Astrobiology_.The.Study.of.the.Living.Universe.pdf","effect",10,5206
"911","Broad.Scale.Monitoring.of.Live.Fuel.Moisture.pdf","effect",15,5206
"912","Can.trophic.rewilding.reduce.the.impact.pdf","effect",50,5206
"913","Centering.Indigenous.Voices_.The.Role.of.Fire.in.the.Boreal.Forest.of.North.America.pdf","effect",10,5206
"914","Changing.fire.regimes.in.East.and.Southern.Africa.s.savanna.protected.areas_.opportunities.and.challenges.for.indigenous.led.savanna.burning.emissions.abatement.schemes.pdf","effect",17,5206
"915","Climate.vegetation.fire.interactions.and.feedbacks_.trivial.detail.or.major.barrier.to.projecting.the.future.of.the.Earth.system_.pdf","effect",44,5206
"916","Climate.Adaptation.of.Tropical.Cattle.pdf","effect",27,5206
"917","Climate.and.wildfires.in.the.North.American.boreal.forest.pdf","effect",5,5206
"918","Climate.Change.and.Forests.pdf","effect",45,5206
"919","Climate.Change.and.Future.Fire.Regimes_.Examples.from.California.pdf","effect",31,5206
"920","Climate.change.impact.on.future.wildfire.danger.and.activity.in.southern.Europe_.a.review.pdf","effect",24,5206
"921","Climate.change.vulnerability.and.adaptation.in.the.managed.Canadian.boreal.forest.pdf","effect",28,5206
"922","Climate.change..extreme.weather.events.pdf","effect",197,5206
"923","CLIMATE.ECONOMICS..THE.STATE.OF.THE.ART.pdf","effect",298,5206
"924","Climate.Extremes.and.Compound.Hazards.in.a.Warming.World.pdf","effect",20,5206
"925","Climate.influences.on.future.fire.severity_.a.synthesis.of.climate.fire.interactions.and.impacts.on.fire.regimes..high.severity.fire..and.forests.in.the.western.United.States.pdf","effect",52,5206
"926","Climate..Environment..and.Disturbance.History.Govern.Resilience.of.Western.North.American.Forests.pdf","effect",34,5206
"927","Coexisting.with.wildfire_.Achievements.and.challenges.for.a.radical.social.ecological.transformation.in.Catalonia..Spain..pdf","effect",0,5206
"928","Comparison.of.Wildfire.Meteorology.and.Climate.at.the.Adriatic.Coast.and.Southeast.Australia.pdf","effect",8,5206
"929","Consequences.of.climate.change.pdf","effect",83,5206
"930","Considering.regeneration.failure.in.the.context.of.changing.climate.and.disturbance.regimes.in.western.North.America.pdf","effect",26,5206
"931","Critical.Geoarchaeology_.From.Depositional.Processes.to.the.Sociopolitics.of.Earthen.Life.pdf","effect",19,5206
"932","CURRENT.UNCERTAINTIES.IN.ASSESSING.AEROSOL.EFFECTS.ON.CLIMATE.pdf","effect",173,5206
"933","Current.Wildland.Fire.Patterns.and.Challenges.in.Europe_.A.Synthesis.of.National.Perspectives.pdf","effect",30,5206
"934","Degradation.and.Recovery.in.Changing.Forest.Landscapes_.A.Multiscale.Conceptual.Framework.pdf","effect",23,5206
"935","Demographic.Transitions.and.Modernity.pdf","effect",4,5206
"936","Denitrification..Anammox..and.N2.Production.in.Marine.Sediments.pdf","effect",12,5206
"937","Designer.Ecosystems_.Incorporating.Design.Approaches.into.Applied.Ecology.pdf","effect",11,5206
"938","Disturbance..Complexity..Scale_.New.Approaches.to.the.Study.of.Human.Environment.Interactions.pdf","effect",40,5206
"939","Drought.and.Fire.in.the.Western.USA_.Is.Climate.Attribution.Enough_.pdf","effect",13,5206
"940","Droughts..Wildfires..and.Forest.Carbon.Cycling_.A.Pantropical.Synthesis.pdf","effect",31,5206
"941","Dry.Deposition.of.Atmospheric.Aerosols_.Approaches..Observations..and.Mechanisms.pdf","effect",28,5206
"942","Ecological.Mechanisms.Underlying.Arthropod.Species.Diversity.in.Grasslands.pdf","effect",52,5206
"943","Ecology.and.evolution.of.pine.life.histories.pdf","effect",3,5206
"944","Ecology.and.long.term.history.of.fire.in.New.Zealand...Copy..2..pdf","effect",35,5206
"945","Ecology.and.long.term.history.of.fire.in.New.Zealand...Copy.pdf","effect",35,5206
"946","Ecology.and.long.term.history.of.fire.in.New.Zealand.pdf","effect",35,5206
"947","Economic.drivers.of.global.fire.activity_.A.critical.review.using.the.DPSIR.framework.pdf","effect",25,5206
"948","Ecosystem.Services.from.Tropical.Forests_.Review.of.Current.Science.pdf","effect",42,5206
"949","Effects.of.Evolution..Ecology..and.Economy.on.Human.Diet_.Insights.from.Hunter.Gatherers.and.Other.Small.Scale.Societies.pdf","effect",19,5206
"950","Environmental.Security.and.the.Anthropocene_.Law..Criminology..and.International.Relations.pdf","effect",4,5206
"951","Ever.Since.Owen_.Changing.Perspectives.on.the.Early.Evolution.of.Tetrapods.pdf","effect",2,5206
"952","Evolution.in.the.Anthropocene_.Informing.Governance.and.Policy.pdf","effect",3,5206
"953","Evolutionary.Ecology.of.Fire.pdf","effect",10,5206
"954","Evolutionary.Legacy.Effects.on.Ecosystems_.Biogeographic.Origins..Plant.Traits..and.Implications.for.Management.in.the.Era.of.Global.Change.pdf","effect",75,5206
"955","Fire.in.Mediterranean.Climate.Ecosystems.A.Comparative.Overview.pdf","effect",7,5206
"956","Fire.smart.management.of.forest.landscapes.in.the.Mediterranean.basin.under.global.change.pdf","effect",43,5206
"957","Fire.vegetation.interactions.during.the.last.11.000.years.in.boreal.and.cold.temperate.forests.of.Fennoscandia.pdf","effect",7,5206
"958","Fire.induced.deforestation.in.drought.prone.Mediterranean.forests_.drivers.and.unknowns.from.leaves.to.communities.pdf","effect",62,5206
"959","Fire.vegetation.feedbacks.and.alternative.states_.common.mechanisms.of.temperate.forest.vulnerabilit.pdf","effect",19,5206
"960","Fire.as.a.Fundamental.Ecological.Process_.Research.Advances.and.Frontiers.pdf","effect",75,5206
"961","Fire.effects.on.soils_.the.human.dimension.pdf","effect",57,5206
"962","Fire.in.the.Earth.System.pdf","effect",9,5206
"963","Fire.performance.of.timber.review.for.use.in.wildland.urban.interfaces.pdf","effect",45,5206
"964","Fire..grazing.and.the.evolution.of.New.Zealand.grasses.pdf","effect",9,5206
"965","Fire..herbivores.and.the.management.of.temperate.Eucalyptus.savanna.in.Tasmania_.Introducing.the.Beaufront.fire...mammalian.herbivore.field.experiment.pdf","effect",19,5206
"966","Fires.and.rates.of.change.in.the.temperate.rainforests.of.northwestern.Patagonia.since...x223C.18.ka.pdf","effect",7,5206
"967","Fires.in.the.Cenozoic_.a.late.flowering.of.flammable.ecosystems.pdf","effect",5,5206
"968","firesincoastal.pdf","effect",36,5206
"969","fourthbudget_supporting_research_reviewofclimatescience_developements_since_ippc_ar4.libre.pdf","effect",152,5206
"970","G__Journals_Client.07_WF_18.5._Pagination_Tex_WF08187.dvi.pdf","effect",46,5206
"971","Gender.in.African.Population.Research_.The.Fertility_Reproductive.Health.Example.pdf","effect",8,5206
"972","Global.Biodiversity.Change_.The.Bad..the.Good..and.the.Unknown.pdf","effect",7,5206
"973","Global.Biogeochemical.Cycling.of.Mercury_.A.Review.pdf","effect",29,5206
"974","Global.Climate.Forcing.by.Criteria.Air.Pollutants.pdf","effect",120,5206
"975","Global.Environmental.Change.and.Noncommunicable.Disease.Risks.pdf","effect",38,5206
"976","Global.footprints.of.dansgaard.oeschger.oscillations.in.a.GCM.pdf","effect",1,5206
"977","Global.State.of.Biodiversity.and.Loss.pdf","effect",10,5206
"978","Global.Wildland.Fire.Management.Research.Needs.pdf","effect",24,5206
"979","Have.plants.evolved.to.self.immolate_.pdf","effect",22,5206
"980","Historical.pyrogeography.of.Texas..USA.pdf","effect",11,5206
"981","Holocene.changes.in.fire.frequency.in.the.Daihai.Lake.region..north.central.China._.indications.and.implications.for.an.important.role.of.human.activity.pdf","effect",1,5206
"982","How.Does.Fire.Suppression.Alter.the.Wildfire.Regime.A.Systematic.Review.pdf","effect",64,5206
"983","How.Was.the.Australian.Flora.Assembled.Over.the.Last.65.Million.Years_.A.Molecular.Phylogenetic.Perspective.pdf","effect",3,5206
"984","Human.caused.fire.occurrence.modelling.in.perspective_.a.review.pdf","effect",21,5206
"985","Human.Appropriation.of.Net.Primary.Production_.Patterns..Trends..and.Planetary.Boundaries.pdf","effect",18,5206
"986","Human.Impacts.in.Pine.Forests_.Past..Present..and.Future.pdf","effect",46,5206
"987","Human.Pyrogeography_.A.New.Synergy.of.Fire..Climate.and.People.is.Reshaping.Ecosystems.across.the.Globe.pdf","effect",30,5206
"988","Humans.and.fire_.Changing.relations.in.early.agricultural.and.built.environments.in.the.Zagros..Iran..Iraq.pdf","effect",5,5206
"989","Integrating.Economic.Land.Use.and.Biophysical.Models.pdf","effect",23,5206
"990","Interactions.Among.Invasive.Plants_.Lessons.from.Hawai.i.pdf","effect",39,5206
"991","Invasiveness..Monitoring.and.Control.of.Hakea.sericea.A.Systematic.Review.pdf","effect",39,5206
"992","Island.Biodiversity.in.the.Anthropocene.pdf","effect",25,5206
"993","Justice.and.Future.Generations.pdf","effect",3,5206
"994","Land.Use.and.Ecological.Change_.A.12.000.Year.History.pdf","effect",12,5206
"995","Land.Use.and.Wildfire_.A.Review.of.Local.Interactions.and.Teleconnections.pdf","effect",7,5206
"996","Landscape.Ecology.A.Helicopter.View.pdf","effect",39,5206
"997","Late.glacial.and.Holocene.records.of.fire.and.vegetation.from.Cradle.Mountain.National.Park..Tasmania..Australia.pdf","effect",11,5206
"998","Locally.Based..Regionally.Manifested..and.Globally.Relevant_.Indigenous.and.Local.Knowledge..Values..and.Practices.for.Nature.pdf","effect",11,5206
"999","martin.2016.at.the.nexus.of.fire.water.and.society.pdf","effect",49,5206
"1000","Mechanisms.of.Fire.Seasonality.Effects.on.Plant.Populations.pdf","effect",84,5206
"1001","Mediterranean.Biomes_.Evolution.of.Their.Vegetation..Floras..and.Climate.pdf","effect",6,5206
"1002","Mid.Cretaceous.Hothouse.Climate.and.the.Expansion.of.Early.Angiosperms.pdf","effect",0,5206
"1003","Mobile.Worlds_.Choice.at.the.Intersection.of.Demographic.and.Environmental.Change.pdf","effect",30,5206
"1004","Mobilizing.the.past.to.shape.a.better.Anthropocene.pdf","effect",14,5206
"1005","Modelling.Human.Fire.Interactions.Combining.Alternative.Perspectives.and.Approaches.pdf","effect",24,5206
"1006","Multiple.Facets.of.Marine.Invertebrate.Conservation.Genomics.pdf","effect",3,5206
"1007","Museum.Genomics.pdf","effect",4,5206
"1008","Natural.population.die.offs_.causes.and.consequences.for.terrestrial.mammals.pdf","effect",9,5206
